tdate,subportfolio,portfolio,security_id,strike,derivative_type,currency,total_active_lots
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250901.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250901.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250901.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250901.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250901.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250901.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250901.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250901.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250902.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250902.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250902.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250902.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250902.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250902.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250902.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250902.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250903.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250903.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250903.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250903.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250903.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250903.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250903.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250903.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250904.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250904.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250904.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250904.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250904.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250904.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250904.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250904.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250905.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250905.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250905.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250905.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250905.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250905.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250905.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250905.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250908.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250908.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250908.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250908.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250908.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250908.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250908.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250908.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250909.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250909.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250909.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250909.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250909.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250909.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250909.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250909.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250910.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250910.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250910.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250910.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250910.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250910.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250910.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250910.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250911.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250911.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250911.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250911.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250911.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250911.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250911.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250911.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250912.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250912.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250912.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250912.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250912.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250912.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250912.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250912.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250915.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250915.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250915.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250915.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250915.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250915.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250915.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250915.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250916.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250916.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250916.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250916.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250916.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250916.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250916.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250916.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250917.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250917.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250917.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250917.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250917.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250917.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250917.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250917.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250918.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250918.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250918.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250918.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250918.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250918.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250918.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250918.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250919.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250919.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250919.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250919.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250919.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250919.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250919.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250919.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250922.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250922.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250922.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250922.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250922.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250922.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250922.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250922.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250923.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250923.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250923.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250923.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250923.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250923.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250923.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250923.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250924.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250924.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250924.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250924.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250924.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250924.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250924.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250924.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250925.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250925.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250925.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250925.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250925.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250925.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250925.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250925.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250926.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250926.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250926.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250926.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250926.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250926.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250926.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250926.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250929.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250929.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250929.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250929.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250929.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250929.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250929.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250929.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250930.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250930.Z25C 73.3,73.3,vanilla_call,USD,-0.765218
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250930.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250930.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250930.Z25P 67.5,67.5,vanilla_put,USD,221.530434
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250930.Z25P 67.51,67.51,vanilla_put,USD,-221.913043
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250930.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20250930.Z25P 73.3,73.3,vanilla_put,USD,0.382609
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251001.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251001.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251001.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251001.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251002.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251002.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251002.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251002.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251003.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251003.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251003.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251003.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251006.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251006.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251006.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251006.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251007.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251007.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251007.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251007.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251008.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251008.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251008.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251008.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251009.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251009.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251009.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251009.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251010.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251010.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251010.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251010.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251013.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251013.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251013.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251013.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251014.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251014.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251014.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251014.Z25P 72,72.0,vanilla_put,USD,0.104167
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251015.Z25C 72,72.0,vanilla_call,USD,-0.208334
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251015.Z25P 67,67.0,vanilla_put,USD,51.979166
2025-08-02,BRZ_GROWER,BRZ_GROWER,CM CT 20251015.Z25P 67.01,67.01,vanilla_put,USD,-52.083333
